COUNTRYCODE,IIN,CLASSIC_PLATINUM, CONS_CORP_BIN,INTERCHANGE_RATE,INTERCHANGE_PERCENT_RATE,INTERCHANGE_FLAT_RATE,ISSUING_BANK,CARD_SCHEME_BIN,CRED_DEB_BIN,KEY,$COST
US,524936,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,LOGIX FEDERAL CREDIT UNION ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,525650,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CITIBANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,540302,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CITIBANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,533976,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,PSCU INCORPORATED ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,521853,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,545481,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,PSCU INCORPORATED ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,541111,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST NATIONAL BANK OF OMAHA ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,523756,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514887,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,517800,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST PREMIER BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,544183,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CENTRAL TRUST BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514021,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,552225,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,U.S. BANK NATIONAL ASSOCIATION ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,524364,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549108,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BANCORPSOUTH BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,512107,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CITIBANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,548190,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SUNTRUST BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,521333,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,524366,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,531980,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BETHPAGE FEDERAL CREDIT UNION ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,531942,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CREDIT UNION OF TEXAS ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,557341,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CALTECH EMPLOYEES FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,524937,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,LOGIX FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,557059,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,NORTH ISLAND FINANCIAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,523914,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,529107,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,517805,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,519352,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIFTH THIRD BANK THE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,512107,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,528071,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIA CARD SERVICES NA,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,510004,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CELTIC BANK CORPORATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514887,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,552225,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,U.S. BANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514891,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,521332,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,HSBC BANK USA NATIONAL ASSOCI ATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,515597,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,542775,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,528924,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,TORRANCE COMMUNITY FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549122,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIFTH THIRD BANK THE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549117,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,PREMIER AMERICA CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,533976,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,PSCU INCORPORATED,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,532904,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIA CARD SERVICES NA,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,521853,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,546700,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIFTH THIRD BANK THE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549033,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIA CARD SERVICES NA,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,524364,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,540736,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,PSCU INCORPORATED,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514021,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BARCLAYS BANK DELAWARE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,540125,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,UNIVERSITY & STATE EMPLOYEES CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,541051,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,MID AMERICA BANK & TRUST COMPA NY,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,545800,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549110,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,549099,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIA CARD SERVICES NA,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,532914,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,548190,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SUNTRUST BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,540656,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SECURITY SERVICE FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,541528,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST HAWAIIAN BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,513889,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CU COOPERATIVE SYSTEMS,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,517760,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST PREMIER BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,517800,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST PREMIER BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,529149,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,548042,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,548029,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,513255,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST TECHNOLOGY FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,514022,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,NAVY FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,528469,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BANNER BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,541111,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIRST NATIONAL BANK OF OMAHA,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,546645,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CREDIT ONE BANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,541772,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,ICBA BANCARD INC.,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,540707,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,542418,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,515593,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,515599,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,526484,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,VIRGINIA CREDIT UNION INC.,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,546680,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,532839,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,544400,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,FIFTH THIRD BANK THE,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,534607,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,RANDOLPH BROOKS FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,536919,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,KINECTA FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,552433,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,Unknown,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,524366,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,552433,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,521333,PLATINUM,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SYNCHRONY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERPLATINUM,0.1189
US,528732,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CELTIC BANK CORPORATION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,524860,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,SCHOOLSFIRST FEDERAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,523754,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,HUNTINGTON NATIONAL BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,517539,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,CU COOPERATIVE SYSTEMS,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,537993,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,MID AMERICA BANK & TRUST COMPANY ,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,537993,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,MID AMERICA BANK & TRUST COMPANY,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,554981,CLASSIC,CONSUMER,MC Consumer Merit 1,0.01890,0.10,COMMUNITY FINANCIAL CREDIT UNION,MASTERCARD,CREDIT,MASTERCARDCREDITCONSUMERCLASSIC,0.1189
US,440066,SIGNATURE,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERSIGNATURE,0.1195
US,440066,SIGNATURE,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit,VISA,CREDIT,VISACREDITCONSUMERSIGNATURE,0.1195
US,488893,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,407151,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Fairwinds Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,404636,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Partners Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,433413,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,State Department Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,449848,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,The Golden 1 Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,427082,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,USAA Savings Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,412039,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,USAA Savings Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,431307,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,410064,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Regions Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,426428,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,438838,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Wescom Central Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,430657,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank Fund Staff Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,469304,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,San Francisco Fire Credit Union ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,470111,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Community First Credit Union of Florida ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,411870,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,First-Citizens Bank & Trust Company ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,452329,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Elevations Credit Union ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,441297,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,First National Bank of Omaha ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,430675,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Redwood Credit Union ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,486895,PLATINUM,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Barclays Bank Delaware ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.1195
US,467355,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Goldenwest Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,413112,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Washington State Employees Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,426938,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Citibank National Association - Consumer,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,426684,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,422546,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,IBERIABANK,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,483950,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,TD Bank National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,447994,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Synchrony Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,446540,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Wells Fargo Bank National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,410039,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Citibank N.A.- Costco,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,447995,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Synchrony Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,427082,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,USAA Savings Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,402483,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,United Nations Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,488893,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,412800,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Citibank National Association - Consumer,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,406095,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Navy Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,447993,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Synchrony Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,489737,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Michigan State University Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,467622,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Stanford Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,431307,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,407221,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Wells Fargo Bank National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,401985,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,United Nations Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,426428,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Bank of America - Consumer Credit,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,414709,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Capital One Bank (Usa) National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,461604,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Royal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,415290,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,SAFE Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,449227,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Citibank National Association - Consumer,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,427138,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Citibank National Association - Consumer,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,490080,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,RBC Bank (Georgia) National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,461027,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,Indiana Members Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
US,499159,CLASSIC,CONSUMER,VI Consumer CPS Rewards 2,0.01950,0.10,S.C. State Federal Credit Union,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.1195
